user_id,name,cluster
hept_rpQlAmiA6lwtWl-dg,Twilight Pizza Bistro,1
Ia90VISXh6FT34F6Il1AOA,Twilight Pizza Bistro,0
eMpdz5P7wqEPGCyOVPdE7w,Twilight Pizza Bistro,1
_kqKTBxcVMTVdeatY13BHA,Twilight Pizza Bistro,1
TFVwowxXCS5bGfXggmYllg,Twilight Pizza Bistro,1
qdsPElFBrIkL4qR1v-Zomw,Twilight Pizza Bistro,1
Ngl83gs3n22SzLAsNw2znw,Bolt Fabrics,1
bAiFQACvrvt5ta_dbjSuGw,FLIP burger boutique,0
F9f5_srXoQqY8lb6px8rRg,FLIP burger boutique,1
w6V7H8jNfOBYpEg7b1gBWg,FLIP burger boutique,1
vT_IVmYK6vsGih9lFMKGIQ,FLIP burger boutique,1
P4nqCBSaZrHsC8jZ1RC7KQ,FLIP burger boutique,1
_jhwIalGUDSADNShCentNA,FLIP burger boutique,1
-PzBp3krvmNQPZuerP6suA,FLIP burger boutique,1
j5zgvOExlgj5EI53tyC2lQ,FLIP burger boutique,0
MJN9iey3zaI-oc8mfm_-aQ,FLIP burger boutique,1
FPKDDZcwvBTHLk0rWhbbww,FLIP burger boutique,0
Q0EI_CivJGpWwt5mTGziTg,FLIP burger boutique,1
dQeOk5L1HaX3vjQrLifs2Q,FLIP burger boutique,1
y0aS9Cbiuzmx7kEsiPzX6g,FLIP burger boutique,1
0LJOF9YPt-nSDcBhPndjsA,FLIP burger boutique,1
EhU7aWf24XQQYgRN-rW1gQ,FLIP burger boutique,1
ZI43zlKUCjOVdEgcccs2bw,FLIP burger boutique,1
71X9c1PQjHeLrC_oBsCXuQ,FLIP burger boutique,1
o5E7vyVD8hvnxdZOrpBbKA,FLIP burger boutique,0
SXEYMXbG7KC6Xn3O4UAleA,FLIP burger boutique,1
4OwS_Ln3KC1acuYP-1upsg,FLIP burger boutique,1
LWdALOgcuFvEVR23b-Snhg,FLIP burger boutique,1
fkTKjgEtBAOM385qPPonLA,FLIP burger boutique,0
WjcNX8QWRUI_ENHCz-x6tw,FLIP burger boutique,1
9hSu3--CQzihJzCe96uIjA,FLIP burger boutique,1
vMiEIlSpNihn0BXt2utRnQ,FLIP burger boutique,0
r3BUY7FbchQkWw18TuVSSA,FLIP burger boutique,1
xgNwLDQHtmHNpSxb2xEkqQ,FLIP burger boutique,1
l3CipKqsSg_1mpoV8I9p8g,FLIP burger boutique,1
eZoqpGzgT4WvsEmBkVTPPA,FLIP burger boutique,0
JUFoMSntHDWom5UGqJa1-w,FLIP burger boutique,0
uuSVZJW5E46dLIZCBaLuzQ,FLIP burger boutique,1
ZDYWEBhEDCIFbeg_idm1cw,FLIP burger boutique,1
32j5sYiDdJ1VoSyi-uat8A,FLIP burger boutique,1
MzxRGKcDwYTUr3-z7eXq5g,FLIP burger boutique,1
gtkJMWDfspFAnmX8ENPMtQ,FLIP burger boutique,0
YyCSCMXnn2B1TbwAOg_87Q,FLIP burger boutique,0
A_7Qp7LDdTThc0r6sk4c6Q,FLIP burger boutique,0
yTW4yiblzV2CjR3RPaoXDQ,FLIP burger boutique,1
xWVhTcWdJ_tYB0-t3p1IDA,FLIP burger boutique,1
rkaI5j13r7BeXu8IAF7SQQ,FLIP burger boutique,1
02KTxHI3QaMdIg8hZsnvQw,FLIP burger boutique,1
8Lin9tJ1_AzgqzyttZJ4BA,FLIP burger boutique,1
hXaBh-ZN8rnQNmEyrAdMQQ,FLIP burger boutique,1
_Ovv626IEwhkgFEjEa_45w,FLIP burger boutique,1
0iFheUx1KJMVrL1eVEtMjw,FLIP burger boutique,1
PTm30ipwQq82zG97pnwYJg,FLIP burger boutique,0
Bht76Z5-Gi-7i6OajNBExQ,FLIP burger boutique,1
rqnmL2KxsBKTYTXJ2_otsA,FLIP burger boutique,0
vyu1WGlnHGv2Z2MVEtzNcQ,FLIP burger boutique,0
EdLxf0T27UTg03pcfxzgKg,FLIP burger boutique,1
us281ZIAVtkBezQc58_1Uw,FLIP burger boutique,1
fLoNCqNOx2JBPWKmCBqhpA,FLIP burger boutique,0
l6hcJ4Qpzh83RMx_Ch67lQ,FLIP burger boutique,1
mnGPMHN4YrPVGcRp4tj27Q,FLIP burger boutique,1
VBtboI7rbbdT0W9ReJD91A,FLIP burger boutique,1
O3WTUXUe0a3OM2NENcCuiA,FLIP burger boutique,0
KcQ7M0k9i9jV-auVCYJ78A,FLIP burger boutique,0
uQ_MjFjJGfvUjg6zVd-1EA,FLIP burger boutique,1
QYluWTKDIJDLz6qfgMUVHA,FLIP burger boutique,1
6IV3UO71Iw8vJzWOWVQMNQ,FLIP burger boutique,1
dnphk9V-NZLA-O7rL9RiPQ,FLIP burger boutique,0
rbzCzf_YkwXbojs8m6KL2A,FLIP burger boutique,1
RsfIjrk-Y9Z2bvebpsJrkw,FLIP burger boutique,0
kWd7f1SjC4q4dH0t1M90hg,FLIP burger boutique,1
ai1xUH4VxumG87IndVReBg,FLIP burger boutique,1
d_rlxSgwtCjiiClcGMPgfg,FLIP burger boutique,0
iZ6plKqh2hpNLV_LgMOgXA,FLIP burger boutique,1
itrhEcMoFsKiS0s75BmpMA,FLIP burger boutique,1
PT8pIrZyIYGTw8w1lHoYyA,FLIP burger boutique,1
Qn_0sS6kEB-xboS8zX7HmQ,FLIP burger boutique,1
qLXiTD1GrE_Uikn2qW8YTg,FLIP burger boutique,1
RRx1qYv3CvJHiYUvP9oeKw,FLIP burger boutique,1
s4NgvdIfBH3UQdccWCyARg,FLIP burger boutique,1
m0UJJncu5JO1Khiw25lhqQ,FLIP burger boutique,1
xS2FODAXxmAv2nh8Homzww,FLIP burger boutique,0
1dIwDQPzksx3mJuEPsAlow,FLIP burger boutique,1
OELstndHzWVlAN3GPt0MkA,FLIP burger boutique,1
0qlZ8SHk2WrzG5dg_D9fBA,FLIP burger boutique,0
dUaPxO7FglJuAlvNgRm1HA,FLIP burger boutique,1
vmUDXiWuabx8OhHZJbeZYQ,FLIP burger boutique,1
CBx9CegRkfboLtEXgqFNfA,FLIP burger boutique,1
LeEMOJ1azRChbJlFbLQArQ,FLIP burger boutique,1
JZzmkRcGYI65lkrPMc2s1A,FLIP burger boutique,1
MDHrH9hG4LQHhxYfzfH3sw,FLIP burger boutique,0
BFIiqfcHa7btCnP3UEvIqw,FLIP burger boutique,0
Ang86kWic1en-NCZ752mCA,FLIP burger boutique,1
4_o1KHLPuaCZPaYAmH89Jw,FLIP burger boutique,1
I1KQVoS9v5rdykiM593Fzg,FLIP burger boutique,0
DCxgHAOwS1wX5Z0GkS_QVg,FLIP burger boutique,1
D56cdDG2rLCeeab8JU_gKw,FLIP burger boutique,1
XVqmvkjdupJemwFJuRum7Q,FLIP burger boutique,1
bGMFLB1Em7MRiTC1UnXnqQ,FLIP burger boutique,1
_s-6PxoEmwMv3bbtI8G2Jw,FLIP burger boutique,1
aKKI1OIBYOGUEi1xAFEVig,FLIP burger boutique,1
R8qOlioKRqllpr8aLzRxLA,FLIP burger boutique,0
PxW6cYY6iYPqgJT1qPgxJg,FLIP burger boutique,1
mQpp9wA_JA-fSV_UJhb44g,FLIP burger boutique,0
2iXnZPdMMKouhI7HcJEZ5g,FLIP burger boutique,1
SCnSJfTrz9W2iQpImM_mKA,FLIP burger boutique,1
fi9JHwzDch6K01Dyq69SZw,FLIP burger boutique,1
yWPDyTDvKr8PwEX92_rOVg,FLIP burger boutique,1
rGfulUZgVSai8DlxYKmMOA,FLIP burger boutique,1
kQ3GrTFviJ3XslL0OJ8BgQ,FLIP burger boutique,1
2o7pk9bgOzj8hCKFlXeCgg,FLIP burger boutique,1
rrzRkjljQRBalIxGzRLxww,FLIP burger boutique,1
ABVcv6TPUeeHQdGbZ1tUbA,FLIP burger boutique,1
wZWS-oGfgbu5FHwyPP1J4g,FLIP burger boutique,1
adlnElvhHZ0mONP3qxQEJQ,FLIP burger boutique,1
OWuY0EIXy6j26MKXtIdtLQ,FLIP burger boutique,1
iffIZVHDz6as-PFi6wL5WA,FLIP burger boutique,0
Mab1-KFoY_2qyowcCEGxNw,FLIP burger boutique,1
6QKthLEiKvwDTb8ViBtjuw,FLIP burger boutique,1
uDufpNdO9dXmEJa-R3dpfg,FLIP burger boutique,1
vSqhIqBVQDHcgo2Oq9YF_g,FLIP burger boutique,1
dtqxyqC2CA79XQEFT9eg6Q,FLIP burger boutique,1
sIVhN8RY9Wa4q_eL_YzjTw,FLIP burger boutique,1
p56Q10eKLHVaFKLy_lryew,FLIP burger boutique,1
paRP5uMCePM_JDMKVVGpRQ,FLIP burger boutique,1
0QjxHMwkuaYZdCvvzYGOIg,FLIP burger boutique,0
y5ynEOIPIvzGU2aYsscLqg,FLIP burger boutique,1
LEuXM0kjmofxf5ACt_TY0g,FLIP burger boutique,1
bpf_l7bnDs96VsEgS97f8A,FLIP burger boutique,1
ZButPppCCRuA7iRqq6X3WQ,FLIP burger boutique,1
_6czRCLuCghmsM6Wx1oCVg,FLIP burger boutique,1
PsukiYHna4s6Tj4D0vT3hg,FLIP burger boutique,1
43l2Yc95jEXMvxuoUuOPag,FLIP burger boutique,1
LWyYncxqXEUfYYwkeRjsnQ,FLIP burger boutique,1
Q7S5FkTLSr4SYrfP50nMqg,FLIP burger boutique,1
_oTWHf1ZFu62IOK4RVraww,FLIP burger boutique,1
ZnyIQONi77tee7idl-FZeA,FLIP burger boutique,1
nH2JIFnyU_mrfHtaxxNatw,FLIP burger boutique,0
32Jn_MoWdOrZz96uhQOtFw,FLIP burger boutique,0
BYpoFkpnibys-L6pSprDLg,FLIP burger boutique,1
BLfAfNXnwWgwdP1BIYEDWw,FLIP burger boutique,1
9bGuWC6S-WQ6S_YtTqa0Hg,FLIP burger boutique,1
AvC5XQAElcGAAn_Wr5auEg,FLIP burger boutique,0
hZDguSJOqCEYFQPtl2ENxg,FLIP burger boutique,1
HLRhK8QBlyffgdRFvNDvAg,FLIP burger boutique,1
t6kooRDKLkNgsEA3MMf1jQ,FLIP burger boutique,0
_0p-IcWltylzqAH4CioExA,FLIP burger boutique,1
o-lgCUbqAU6MueyzOS29Kg,FLIP burger boutique,1
g2aJyLdi-gLRIhwO4BFTFQ,FLIP burger boutique,1
MdqCWe2wD7ibqJy0BycNTA,FLIP burger boutique,1
JsUgqDm6dkoTD78MOu43eA,FLIP burger boutique,1
1DW4ZrMhogbMGjNuXVu9mA,FLIP burger boutique,1
JXGI1dQwGqfV8tM5qcZMbg,FLIP burger boutique,1
Cx4fDCNuUhZk34cyNsRcPw,FLIP burger boutique,1
MZJe0ybxQeCn__K1Oewx9w,FLIP burger boutique,1
Miu-sPvUV1W7rAMhjhaFpA,FLIP burger boutique,0
349MfyV0s4PXsyIfCpoXFA,FLIP burger boutique,1
6ajbNL0sYOw3EhRgkcBx0w,FLIP burger boutique,1
1ZJr7WkhpO5aWdkSDFPARw,FLIP burger boutique,0
UQVKOl-LAeHpd2_8Lat76A,FLIP burger boutique,0
jggF6VEdSdpCX1AObGZ35A,FLIP burger boutique,0
EcD6yTJWzovKHsOendnyLA,FLIP burger boutique,0
g0ao-VE6DhwErMqTdqD2MA,FLIP burger boutique,0
0k44C0Yn8sPBUze-Uf6LWw,FLIP burger boutique,1
R6ALJKrOhr77IY5l0HyeeQ,FLIP burger boutique,1
ibIEurCGzOpJzE7ef41XxA,FLIP burger boutique,0
AApBx2_QSOiV87aq_Wtk9Q,FLIP burger boutique,1
ovvwENQTAvQeHGfBF2GR1w,FLIP burger boutique,0
zxKG_xHzTPEkY6Ccykl3Lw,FLIP burger boutique,1
lLLTkemerUUrLgxbXS70_Q,FLIP burger boutique,1
fuhbjTgeZaDm8N4vdC8MpQ,FLIP burger boutique,1
CTjjRxrfqI1xPPvHQprHqw,FLIP burger boutique,1
udclAXyUh3kka5uCXT0ITg,FLIP burger boutique,0
ZntV3pMlbOIEUjdCWwocHQ,FLIP burger boutique,1
x4D5RUDTzr9HgMkY1FjgYw,FLIP burger boutique,1
ncQakDQwswLutRIYumgl_g,FLIP burger boutique,1
xITbj5D_cp_aE9M5HlQz-g,FLIP burger boutique,0
Pmxtm-JRFT-Nvx5VVNsA7Q,FLIP burger boutique,1
XcgfSfvILGNkbcEQS1mB5Q,FLIP burger boutique,1
wmaiXnB-opxyFFRdZBeHkA,FLIP burger boutique,1
phCKGQH4hWtldQROnoPjRA,FLIP burger boutique,1
_dYtJ74ut8ab1Exd4IFCbQ,FLIP burger boutique,1
7SBqbGSmdFVl6F46D5c-EQ,FLIP burger boutique,1
s5MntjdWCi5TvreMhVaKLA,FLIP burger boutique,1
L51TlH-xICrpWwhr7WlC-Q,FLIP burger boutique,1
--BWebRBrjDNpVvJNZBRyQ,FLIP burger boutique,1
pboml8fApVotoZe5D9CNeQ,FLIP burger boutique,1
Q-AzG3gPp0MZXGD7DbxKiA,FLIP burger boutique,1
Gtdw8bFEd1gR6BS9iTBfGw,FLIP burger boutique,1
AL1JhhnhSgdHYgRgTX4X3Q,FLIP burger boutique,1
Ybph_kJs2SvfJF-qe3reNA,FLIP burger boutique,1
V6q7ctOsg4SOAdyrKvgdKw,FLIP burger boutique,1
eKO6IPfpVEaejU4SWgPJ7A,FLIP burger boutique,1
TL5-mbumROCLeGjtk2-L2g,FLIP burger boutique,1
ZnAUKi4TzLS13hFsrnaOOw,FLIP burger boutique,1
y0wRGQkiIE0UdwH3pobu3Q,FLIP burger boutique,1
W-UUb4Npop9DII7jEKzvyA,FLIP burger boutique,0
Kx0pxQhCMv3Yl4dc9r90Pg,FLIP burger boutique,1
mCVZ0ihm27z34AKTEvOYUA,FLIP burger boutique,1
nA430MjNWDYpFk8WQZv7hQ,FLIP burger boutique,1
b50huj7DHplFLOBWHra1lw,FLIP burger boutique,0
YGrrih61BZ-SxkEE6cmXHg,FLIP burger boutique,1
CAyZpL-B-soPgk3tL1uyBA,FLIP burger boutique,1
bGXlVqwUMO8DKiIQ_NxxMA,FLIP burger boutique,1
fmWfysOrwesJNgZgxSg7aA,FLIP burger boutique,1
WIT0qzaK34fMNTRQs9_Kxw,FLIP burger boutique,1
7J7o2Vv-WhwkSH4bOT6XDw,FLIP burger boutique,1
6wwbb70YcTtakhoEBXL7Eg,FLIP burger boutique,1
FU5Hq9FxLgIq4pNkBdpHRQ,FLIP burger boutique,0
6xsNWuq_g00vYBlGT7uNuA,FLIP burger boutique,1
gZdhiojMeOwio_uAROK-Yw,FLIP burger boutique,1
5UeyZxzqqp4sW2QoyjB8KA,FLIP burger boutique,0
fbo9n_FABznc_c6EtEWEzQ,FLIP burger boutique,1
DTFOGN81zlhrYENyvwQ79w,FLIP burger boutique,0
hBohuluw-4V0hXhLFqN2OA,FLIP burger boutique,1
Z02Pdgv-Lj2iGV_ao7QjWQ,FLIP burger boutique,0
d3wDg31qQSOR2Z6TPtjuCQ,FLIP burger boutique,1
wx7nyzsjHb0ZXswv-cOC2w,FLIP burger boutique,1
OIOTS3iWOl-Q5184PnyZ3g,FLIP burger boutique,1
hO5W3cdFGZaddJmyMh5JFg,FLIP burger boutique,0
DqKsvB6e_d-Ne0SsJMTlig,FLIP burger boutique,1
5L4PrPOzwbAL1VBi80wz1Q,FLIP burger boutique,0
6JelzDcWZ0vbZnwsmrCrQA,FLIP burger boutique,0
Sakn5hSWmnJtG67OINtM0w,FLIP burger boutique,1
YgYzhWIEI-um-Lt3D14rmQ,FLIP burger boutique,1
SKypoIWwynsaJRCw4Anxfg,FLIP burger boutique,1
5otxqPECv12LPzxlPTrkRg,FLIP burger boutique,1
i5cQvep_8x82SHAu4YDI_Q,FLIP burger boutique,0
vljfurLDlIqJrb-nQ7LLww,FLIP burger boutique,1
JfN8vZj8uKcXFh7rXeTJ-A,FLIP burger boutique,1
KiiChp9nLK1Zd0CKPi6mxQ,FLIP burger boutique,0
Vx8pCkiX1iqa7tT5ClVlMA,FLIP burger boutique,1
n-44u62KhwWbzioM6nLdhA,FLIP burger boutique,0
MUFsAhDYnU4A6pOPT-PspQ,FLIP burger boutique,0
jPYHgSUXlt2MmBrz6w4jtA,FLIP burger boutique,1
EqtZslMD5Mf77gtpiFzNZw,FLIP burger boutique,0
d9gEy1VX23A7xUvPL0_J2Q,FLIP burger boutique,0
a2pHeokH8l7r3T8nXach0A,FLIP burger boutique,1
ik9yVCT4NuWB-f48qHKgXw,FLIP burger boutique,0
5hejsE4Mi3q8NxPDaYQT2A,FLIP burger boutique,0
zHkSnJBnIExSkp4MN-GhDg,FLIP burger boutique,1
sv_2YWzeTbATjIKFt-Gj-g,FLIP burger boutique,1
CA92v3CNnPhcLwaBtFTgwQ,FLIP burger boutique,1
W0HDv4ZB8frrL3UexiFK0g,FLIP burger boutique,1
IGf-CtvGWiVc-lYBSp4wkw,FLIP burger boutique,1
2aayCXSyNM51G7uIr_66Vg,FLIP burger boutique,1
v4dUcf_4xMtGtMYZ2n31Og,FLIP burger boutique,1
n_7k2RRT_d9TQbkv73yAFA,FLIP burger boutique,1
-vBttMWAL-JACKqKOvQqmQ,FLIP burger boutique,1
25lgMdgQUyZ4EvBGaJMDow,FLIP burger boutique,1
1TVaAlHA8Bka9xf-gqVmNw,FLIP burger boutique,1
KY2ghx1r0cL1j-GXD_Nj6g,FLIP burger boutique,0
MQzgrfxsKhbxVMJS9mXLWg,FLIP burger boutique,1
rJUxh8yhYWl6WgvoH6SI6w,FLIP burger boutique,1
B7YSV6r1ePAXc69FkDDuZw,Austin's BestLocksmith,1
DEyoz7eAQii1i8Zht8ZluQ,Austin's BestLocksmith,1
bbY2EAdbXHKynPTapLcI4w,Austin's BestLocksmith,1
i4SDdbUAnciuAn0PHTOseQ,Austin's BestLocksmith,1
U7bwUYMApV1K9QQ2u8dGUg,Austin's BestLocksmith,1
e6Yg709SRJl5Ea5zf9VqQw,Austin's BestLocksmith,1
PNj8k7kVnybZfzlpE2_Y7g,Austin's BestLocksmith,1
DPRAatIdgyuLqUuuQuCPfA,Austin's BestLocksmith,1
LmAQ_3UEVjWRFWAEtPQB6Q,Austin's BestLocksmith,1
dmukm6iavS3wylM2jgSArg,Austin's BestLocksmith,1
nlDxpu_XzRjEWUhow81BqA,Chatham's Place,1
DuzmEi5Nsy0fWGAn7TadSA,Chatham's Place,1
qWOh1RiOK2lCs3DtsOMMMA,Chatham's Place,1
C6J6aogoZ5bXWOZ76Mg36A,Chatham's Place,1
vB4GIXxkQQBvJkOAzwYHzA,Chatham's Place,0
ofwjGee5uzf8RLntvo0kuA,Chatham's Place,1
O0lWPVEBpWMi8qgao2j9ow,Chatham's Place,0
nnCfjHlPx26Y8BPAG1_iTw,Hudson Grille,1
Hw-npW75Jo6LbOcQo_ON7w,Hudson Grille,1
v2MRRhFs-o8c_t86Nc-jlA,Hudson Grille,1
yn9J-AwNLKECAWXaDwu-4Q,Hudson Grille,1
8tgHHXkmyRIiPjmqUviIdQ,Hudson Grille,1
o7An69TjwBD3NfuTqCiMyQ,Hudson Grille,0
fwrYXNBhCo14VRe1LPj4VA,Hudson Grille,1
YpP73VKMVACWbxEkhCVCUg,Hudson Grille,0
9dkGOV83JawYu5khT8aDqg,Hudson Grille,1
7KxDp1badpPayIXFX8ZlUg,Hudson Grille,1
Cl-JbB30mvmMns9vHrZDwg,Hudson Grille,0
_phhxEh9YmFqfJcq0siJlA,Hudson Grille,1
s2WuG_5OGyZUEaOT2G6Xaw,Hudson Grille,1
R9zYbywnExa_JNlb9NdTZQ,Hudson Grille,1
ETENF315R9HCXWBf3e4kRA,Hudson Grille,1
hoIGc3cK6pe1HmGJcKD6QQ,Hudson Grille,1
VgVjT8G-keEwW8UAPdMzHg,Hudson Grille,0
8o7M-ba0q_av6BPMdWvqQA,Hudson Grille,1
ZND2Xntr4L2nj_oZF1l-lQ,Hudson Grille,1
UL3QyqwXLXkJOjMq4P-NSA,Hudson Grille,1
qxydOGwIb9mcAklULCAMHA,Hudson Grille,1
Bog24tlcia-t8DZN4Blo8g,Hudson Grille,1
Bf0uSeeWQUUWTFkfEnY0hw,Hudson Grille,1
bqnW7st_Ph8y0YvBgt8Njw,Hudson Grille,1
mZrRRsAgaO9XhEZJ5NC2Kw,Hudson Grille,1
7w-el2y6JHD97gkIo3MBcg,Hudson Grille,0
68YvHqFOIqmKmFvsrDV5XA,Hudson Grille,1
QLTRaK92CWXDrZwbI46KOg,Hudson Grille,1
8fnCBaBKWGUoZ-Jh_ooX_A,Hudson Grille,1
2hZu-VO3GNVeVkpcd_hbVg,Hudson Grille,1
RnfEtj_mzafPFg8BBW7zPQ,Hudson Grille,1
Bfcagiqt5_ZEDHKkC2D7zQ,Hudson Grille,1
WHvOWlRglbZB0tQghqgFaw,Hudson Grille,0
DYldpYHq1Z4GpTEueRmJNg,Hudson Grille,1
po4aaQoeObaNg8UIDwzF0g,Hudson Grille,1
Xj1v-i432n_9jgzYUIxf_Q,Hudson Grille,1
7IIfNul-OujPGu-vUhrZGg,Hudson Grille,1
Ht8iGitRu8kynEubcIhsTQ,Hudson Grille,1
J7aS4HiOHjLWJZ6FiAFeTQ,Hudson Grille,1
R8Rd203tvivp5fDAB-sL3Q,Hudson Grille,1
KYXtwbZ3PfAzxo0-97TAjA,Hudson Grille,0
77VqKHlYtuQuqSEYmKaLBw,Hudson Grille,1
35zAk5biZktfO3yVt5afRg,Hudson Grille,1
zshTzCBNPxOq91jfOS35ZA,Hudson Grille,1
Cu7TgnamryXZNYlUFvwWxw,Hudson Grille,1
9GVHc84vDE5s5JJ2kknhkA,Hudson Grille,1
ndep16AO3La7p1XhGzRkBg,Hudson Grille,1
Wiym3Wr5tjhX5plOcaxVBA,Hudson Grille,0
f-tP-EwN8aXSQ_-7N-H_TQ,Hudson Grille,1
C99UnVOU5qZSqQ-A6lGGGQ,Hudson Grille,0
8QcjCcB8Xy1N9J1wYgIXdA,Hudson Grille,1
Osam8FyAW2ipF5CsJQ30UA,Hudson Grille,1
H-_0YKUQfxDRFztGiCrhBQ,Hudson Grille,0
pvhGs6a-L8biZ9_BFM4TyQ,Hudson Grille,1
8U5x6DoXX2skSa35DfslDw,Hudson Grille,1
qNyBFqBQeSOSsZvcHWCfCQ,Hudson Grille,0
u4sMbuRPB2bXBkKBS1ISaw,Hudson Grille,0
Iit6QSuBg1jhtSo24Zcn3w,Hudson Grille,1
E7Ze3S8cthvxoSz_arFQmQ,Hudson Grille,0
jLnw-fNI-UprHzhAYToJRw,Hudson Grille,1
XtkI8rUkrkql8OfAbf9yTA,Hudson Grille,1
5_OWKYG9TCU6gGsFj8sUNA,Hudson Grille,1
Y0wjmsTAPsYiuvcUtume6w,Hudson Grille,1
aN3OOr9KDBnWlRfQ7-YEew,Hudson Grille,1
PXpnDAbqA6pQR_wWz8QlGQ,Hudson Grille,1
2N7PmgFg3zSNUv1_dfmjyg,Hudson Grille,1
ca9tZUNqyJRiQzUQDxndaw,Hudson Grille,1
AruW2MI0p42hLNKzrESRfg,Hudson Grille,1
jGKjenduA_tUm8fJw7zhSw,Hudson Grille,1
OyjTzKBBHyvtMKQ-gQhoBQ,Hudson Grille,1
98qp4-9Ds6X2KNKZEcbuEg,Hudson Grille,1
NGxqxWc7xizsPlHMbVegdg,Hudson Grille,1
DT4DkVqjJI_rEEKauichJw,Hudson Grille,1
miskEJJjrNVqeyLS-J7_Vg,Hudson Grille,1
atPEl7uY_yEQ7ZLkduYjlw,Hudson Grille,1
KEfV_pvDWl3bPRCRAywr7g,Hudson Grille,0
bfKVTAIpKtq5w3g69WM-eg,Hudson Grille,1
5Vt6mTo0BUffGl7GMxp-PA,Hudson Grille,1
cKwvahXueUGfDIRKiL-_eg,Hudson Grille,1
fpf18GF1yd1AlGmJi6PRgA,Hudson Grille,0
Ld2n66dZn5y2QqqJ11bGBQ,Hudson Grille,1
eM3UTcEkHUxOunmHMVP-ww,Hudson Grille,1
gzev9RArtmrEhVnYnryVTA,Hudson Grille,0
onWDQwgQNKp5CAUlMWVu1w,Hudson Grille,1
rGc6TAN9Aa6NHm3PyDXl9Q,Hudson Grille,1
PyyZQrI7OrFSqt-ezv3epw,Hudson Grille,1
mxl4bPmcvCw5OgXhN4g8cA,Hudson Grille,1
p4MGTBQIsen_G6MHuzjY3Q,Hudson Grille,1
F5QsP3_7c8yZq8g3d1-2Nw,Hudson Grille,1
YhexqfL2hfnfQ7s6Cj2Ewg,Hudson Grille,1
IdtPeCotFhPQGlbd97eKOw,Hudson Grille,1
olVdQUT4nFQhQWV2dZN6hA,Hudson Grille,1
QOHLuv8VI1rueyqPQXy_Qg,Hudson Grille,0
maHYu27sNjDRR0IJpHj8Tw,Hudson Grille,1
xkHBqfFEh8haSK6wfXdkYQ,Hudson Grille,1
nKk-GCz5tvi2YxivTw8RcQ,Hudson Grille,1
yJmsnFBDOP09iO542-JdlA,Hudson Grille,1
51erZciM_SPLXqc_TYcZDw,Hudson Grille,1
3TOA8aDpcnIzRLrdFnRH8g,Hudson Grille,1
MHmKe1NQ1pCpIrbK4XREDw,Hudson Grille,0
BEnnH1cEEOBsf2sQDiobIw,Hudson Grille,1
xYn2gTJDABMex5K4MZJxMQ,Hudson Grille,1
zjTjqEYz67XSBZwz6s_F1g,Hudson Grille,1
KJHbbX7Bywz_Ftz5hNDs1Q,Hudson Grille,1
sDug4qRgRorPYVe6_Ebmig,Hudson Grille,0
__48dJJcPvNgqUlEozwtpw,Hudson Grille,0
3GyC_pLMJNL8WIKR88NeaA,Hudson Grille,1
uM8oHaRi5dBxu23kOUXj8Q,Hudson Grille,1
CyuMAOe_Z8cNJSWtjg0Y3g,Hudson Grille,0
F24FcMj0RMeUGQB_eZu3wA,Hudson Grille,1
Bg8PBnnILEyDYZWRVHWndg,Hudson Grille,0
iLW2wTvoj7-F6BQ-OYwqcw,Hudson Grille,1
OrJV_zJihe1jin8dQpDTqA,Hudson Grille,1
AFTfbVw8WfiSthN_6GpZrw,Hudson Grille,1
n4GSzaWW2p5WVq5iMgB5Ug,Hudson Grille,1
Stll-BZE4zXN5GajMnYq0A,Hudson Grille,1
YqZSvJmmvo_Ou8Z9gVCzRA,Hudson Grille,0
D5kD6Qi54iCOzfsjz4ZM_g,Hudson Grille,0
zgBE9p8cK_GylVgEQnBX9g,Hudson Grille,1
Q9k8zJatb4jARvYLmQwsxQ,Hudson Grille,1
TcdFuyErjJglCpqoaxdRfQ,Hudson Grille,1
FndylLgN4Cv5exy8rDU5ow,Hudson Grille,1
o-SPjVuzoDt7FxyqMUaP3w,Hudson Grille,1
TN9JbqWzhM4sxKhZuzriaw,Hudson Grille,1
vU7fP7uAWF3os-7woIQAXw,Hudson Grille,1
NI5bQ3UBUSZoYOJN_LygNw,Hudson Grille,0
LpwKhU3H8Bt7gTa4FzswSQ,Hudson Grille,1
UzRfRLr3kexhQuePkfvfpQ,Hudson Grille,1
1KWSaqGxJRZ0RE2fBTO6Cg,Hudson Grille,1
eTXwHNP80aZU9MCOyaXTYw,Hudson Grille,0
Bb3tCgq9JF07NzXef-k39w,Hudson Grille,0
UKRh-mzQ51NGddfSYWdXyw,Hudson Grille,1
7RIAYDJp9AxR7LvWQ5_b7g,Hudson Grille,1
oUv5DXjWYzMH3ljAa7Dfgw,Hudson Grille,1
vL_F9iA2FePRGCu1xs5y3Q,Hudson Grille,0
cTq91X6zzLLFL_31mbzxfA,Hudson Grille,1
KUQVspb1VPTymNUExNhiFQ,Hudson Grille,1
k090Z23NZ9jGhVtZC1IoKQ,Hudson Grille,1
Zu_mIurmZtjEJDXN_6RUrQ,Hudson Grille,0
E49Oj-5cMQ5xwOZKbnpOow,Hudson Grille,0
9XNu7zqNcp4VmrjPDbSrQA,Hudson Grille,0
RTwjOVnwJTYt0ZA2JEx5IQ,Hudson Grille,1
ezIAA-N7ZXeh6DgSPj2Ggw,Hudson Grille,0
